img,idx_label,RGB.ROI_20.redDN,RGB.ROI_20.greenDN,RGB.ROI_20.blueDN,RGB.ROI_20.2G_RBi,RGB.ROI_20.pctR,RGB.ROI_20.pctG,RGB.ROI_20.pctB,RGB.ROI_20.nNDVI,RGB.ROI_20.totalRGB,RGB.ROI_20.AnyColor,RGB.ROI_22.redDN,RGB.ROI_22.greenDN,RGB.ROI_22.blueDN,RGB.ROI_22.2G_RBi,RGB.ROI_22.pctR,RGB.ROI_22.pctG,RGB.ROI_22.pctB,RGB.ROI_22.nNDVI,RGB.ROI_22.totalRGB,RGB.ROI_22.AnyColor
2022 08 03 13 00 00.JPG, 768,176.716393,164.564836,107.728300,44.684978,0.393569,0.366506,0.239924,-0.035606,449.009529,-125.824628,177.008689,165.978353,97.585627,57.362389,0.401770,0.376733,0.221497,-0.032160,440.572669,-147.815786
2022 08 03 14 00 01.JPG, 769,185.832269,174.405374,118.396653,44.581826,0.388255,0.364381,0.247363,-0.031720,478.634296,-123.444338,156.041670,149.876583,106.467579,37.243918,0.378388,0.363438,0.258175,-0.020153,412.385832,-92.983095
2022 08 03 15 00 00.JPG, 770,150.309419,141.827609,86.676911,46.668889,0.396790,0.374399,0.228811,-0.029034,378.813939,-118.783206,179.920384,168.552924,97.339090,59.846374,0.403579,0.378080,0.218341,-0.032621,445.812397,-153.795128
2022 08 03 16 00 01.JPG, 771,198.765841,188.190822,117.820661,59.795143,0.393769,0.372819,0.233411,-0.027329,504.777323,-151.315341,155.147195,151.801635,106.906455,41.549620,0.374883,0.366799,0.258318,-0.010899,413.855284,-93.135920
2022 08 03 17 00 00.JPG, 772,186.124303,168.381913,91.115214,59.524309,0.417674,0.377859,0.204468,-0.050048,445.621431,-172.275788,182.615154,168.022805,93.186269,60.244188,0.411458,0.378580,0.209962,-0.041617,443.824227,-164.265422
2022 08 03 18 00 00.JPG, 773,196.928806,172.720320,88.864182,59.647652,0.429494,0.376696,0.193809,-0.065490,458.513308,-191.920761,189.510454,171.034428,91.846943,60.711459,0.418908,0.378067,0.203025,-0.051245,452.391826,-176.850996
2022 08 04 06 00 00.JPG, 774,170.542182,177.857080,139.528367,45.643611,0.349524,0.364515,0.285961,0.020996,487.927630,-69.342529,161.343582,175.114998,133.315382,55.571033,0.343449,0.372764,0.283786,0.040930,469.773963,-69.827817
2022 08 04 07 00 00.JPG, 775,177.896254,179.280115,142.042061,38.621915,0.356350,0.359122,0.284529,0.003874,499.218430,-73.092247,182.749352,185.009850,136.576985,50.693363,0.362356,0.366838,0.270805,0.006147,504.336187,-94.605234
2022 08 04 08 00 01.JPG, 776,197.308521,188.905231,139.578670,40.923271,0.375259,0.359277,0.265463,-0.021758,525.792423,-107.056412,177.140740,175.860944,126.533707,48.047442,0.369401,0.366732,0.263867,-0.003625,479.535391,-99.934270
2022 08 04 09 00 00.JPG, 777,205.655535,191.712843,136.088998,41.681153,0.385514,0.359378,0.255108,-0.035088,533.457376,-125.190382,181.832794,174.843573,115.730143,52.124208,0.384907,0.370113,0.244980,-0.019595,472.406510,-125.216081
2022 08 04 10 00 01.JPG, 778,195.415450,182.612225,125.930897,43.878103,0.387761,0.362356,0.249883,-0.033868,503.958572,-126.165882,177.893940,170.626466,106.300334,57.058658,0.391130,0.375151,0.233719,-0.020852,454.820740,-135.919739
2022 08 04 11 00 00.JPG, 779,172.495494,179.272870,146.231679,39.818566,0.346376,0.359986,0.293638,0.019267,498.000043,-59.305005,157.033952,169.040973,131.495385,49.552609,0.343191,0.369432,0.287377,0.036823,457.570310,-63.084156
2022 08 04 12 00 00.JPG, 780,187.577936,172.640412,113.091782,44.611105,0.396311,0.364751,0.238938,-0.041468,473.310129,-134.034783,170.584564,157.132796,91.631397,52.049631,0.406784,0.374707,0.218509,-0.041047,419.348757,-144.454567
2022 08 04 13 00 01.JPG, 781,174.841831,169.146679,119.750582,43.700945,0.377026,0.364745,0.258228,-0.016556,463.739092,-104.487346,171.899417,166.557478,110.832260,50.383279,0.382603,0.370713,0.246684,-0.015783,449.289154,-116.792374
2022 08 04 14 00 00.JPG, 782,190.190945,174.327120,107.912576,50.550718,0.402580,0.369000,0.228420,-0.043520,472.430640,-148.692913,171.066784,156.146470,97.399826,43.826329,0.402877,0.367738,0.229385,-0.045598,424.613080,-132.413601
2022 08 04 15 00 00.JPG, 783,158.785727,158.098660,109.201120,48.210473,0.372662,0.371049,0.256289,-0.002168,426.085507,-98.482148,171.863163,168.394814,113.211330,51.715135,0.378996,0.371348,0.249656,-0.010193,453.469307,-113.835316
2022 08 04 16 00 00.JPG, 784,157.147137,177.092499,143.173047,53.864814,0.329164,0.370942,0.299894,0.059674,477.412682,-47.893542,148.016463,170.185882,139.540738,52.814562,0.323361,0.371793,0.304845,0.069671,457.743083,-39.120869
2022 08 04 17 00 00.JPG, 785,172.185408,171.378886,126.799507,43.772857,0.366069,0.364354,0.269578,-0.002348,470.363800,-89.965280,171.480648,171.115710,126.334194,44.416577,0.365685,0.364906,0.269409,-0.001065,468.930552,-89.927969
2022 08 04 18 00 01.JPG, 786,198.142294,175.401480,87.163208,65.497457,0.430083,0.380722,0.189194,-0.060879,460.706982,-199.217359,190.584149,172.003614,89.718272,63.704807,0.421361,0.380281,0.198357,-0.051244,452.306035,-183.151219
2022 08 05 06 00 00.JPG, 787,201.894824,178.159693,104.088201,50.336361,0.417015,0.367990,0.214995,-0.062452,484.142718,-171.878115,202.636031,177.283902,91.503552,60.428220,0.429839,0.376061,0.194101,-0.066730,471.423485,-196.912829
2022 08 05 07 00 01.JPG, 788,194.631271,168.366787,98.970185,43.132118,0.421309,0.364455,0.214236,-0.072354,461.968243,-165.057687,194.719881,167.239998,87.561733,52.198381,0.433171,0.372040,0.194789,-0.075920,449.521612,-186.836412
2022 08 05 08 00 00.JPG, 789,194.829941,167.507770,98.515864,41.669735,0.422759,0.363473,0.213768,-0.075405,460.853575,-165.305983,196.594399,167.605927,87.113301,51.504154,0.435605,0.371374,0.193022,-0.079595,451.313627,-189.973723
2022 08 05 09 00 00.JPG, 790,193.364996,168.133701,99.467320,43.435087,0.419478,0.364742,0.215780,-0.069796,460.966016,-162.564057,192.994209,166.198353,88.094916,51.307582,0.431477,0.371569,0.196954,-0.074600,447.287479,-183.002732
2022 08 05 10 00 01.JPG, 791,194.279026,164.752894,94.055931,41.170832,0.428789,0.363622,0.207589,-0.082238,453.087851,-170.920059,196.538096,164.452339,84.170300,48.196283,0.441499,0.369422,0.189078,-0.088883,445.160735,-192.649835
2022 08 05 11 00 00.JPG, 792,196.806776,164.842396,97.710387,35.167629,0.428437,0.358853,0.212710,-0.088385,459.359559,-166.228398,198.069146,164.712608,87.873592,43.482479,0.439514,0.365496,0.194991,-0.091947,450.655345,-187.034571
2022 08 05 12 00 00.JPG, 793,190.845449,165.725876,103.330240,37.276062,0.414970,0.360351,0.224679,-0.070448,459.901565,-149.910844,192.509992,165.379871,95.103378,43.146372,0.424973,0.365082,0.209944,-0.075806,452.993242,-167.683107
2022 08 05 13 00 01.JPG, 794,187.807828,166.823964,111.750497,34.089602,0.402691,0.357698,0.239611,-0.059171,466.382289,-131.130797,188.154353,166.205999,106.687067,37.570578,0.408102,0.360497,0.231402,-0.061938,461.047418,-140.986218
2022 08 05 14 00 00.JPG, 795,186.894629,167.430355,109.303450,38.662631,0.403113,0.361130,0.235757,-0.054933,463.628433,-135.718084,184.500710,164.647880,103.964515,40.830535,0.407185,0.363370,0.229445,-0.056861,453.113106,-141.219560
2022 08 05 15 00 01.JPG, 796,174.396363,158.406081,98.609756,43.806043,0.404245,0.367180,0.228574,-0.048047,431.412201,-135.582931,186.926498,169.736022,100.919455,51.626092,0.408509,0.370941,0.220549,-0.048198,457.581976,-154.823611
2022 08 05 16 00 00.JPG, 797,191.415414,170.043221,103.389064,45.281963,0.411781,0.365804,0.222415,-0.059128,464.847699,-154.680506,189.575989,166.332325,93.432702,49.655958,0.421898,0.370169,0.207933,-0.065308,449.341016,-169.042909
2022 08 05 17 00 00.JPG, 798,191.787109,170.976129,109.149642,41.015506,0.406404,0.362304,0.231292,-0.057368,471.912880,-144.463954,188.158264,166.301511,98.734066,45.710691,0.415183,0.366954,0.217863,-0.061662,453.193842,-156.991642
2022 08 05 18 00 01.JPG, 799,187.044302,166.572108,109.305872,36.794042,0.404051,0.359827,0.236121,-0.057894,462.922281,-135.004666,187.312012,165.649327,102.932806,41.053836,0.410867,0.363350,0.225782,-0.061374,455.894144,-147.095727
2022 08 06 05 00 00.JPG, 800,175.576412,172.944994,133.715331,36.598244,0.364088,0.358631,0.277282,-0.007550,482.236737,-81.090742,176.462612,173.588783,122.278431,48.436524,0.373600,0.367516,0.258884,-0.008210,472.329825,-105.494533
2022 08 06 06 00 00.JPG, 801,191.326703,172.220471,118.365088,34.749151,0.397016,0.357369,0.245615,-0.052555,481.912262,-126.816999,191.982834,172.974312,106.454299,47.511491,0.407251,0.366929,0.225820,-0.052084,471.411445,-152.048549
2022 08 06 07 00 01.JPG, 802,192.108216,167.297843,105.550805,36.936665,0.413174,0.359814,0.227012,-0.069032,464.956864,-148.304448,193.390486,167.123622,93.841825,47.014931,0.425637,0.367825,0.206538,-0.072859,454.355933,-172.830457
2022 08 06 08 00 00.JPG, 803,191.612892,166.765092,109.301803,32.615490,0.409710,0.356580,0.233711,-0.069334,467.679787,-139.774378,191.959683,165.473866,100.201557,38.786492,0.419460,0.361585,0.218955,-0.074100,457.635107,-157.030435
2022 08 06 09 00 00.JPG, 804,191.340716,168.758504,111.185189,34.991104,0.405998,0.358082,0.235920,-0.062711,471.284409,-137.728843,190.698120,168.715222,104.573021,42.159304,0.410999,0.363621,0.225380,-0.061163,463.986362,-150.267301
2022 08 06 10 00 01.JPG, 805,187.430673,167.914916,114.322932,34.076226,0.399070,0.357518,0.243412,-0.054921,469.668521,-126.699724,187.987614,169.091606,111.218159,38.977439,0.401428,0.361077,0.237495,-0.052918,468.297379,-134.642902
2022 08 06 11 00 00.JPG, 806,186.069771,166.177578,108.352967,37.932418,0.403972,0.360785,0.235243,-0.056472,460.600316,-135.541414,188.123806,168.373864,106.355924,42.267998,0.406443,0.363773,0.229783,-0.055400,462.853594,-143.785823
2022 08 06 12 00 01.JPG, 807,192.716540,174.047954,103.658428,51.720940,0.409667,0.369982,0.220352,-0.050901,470.422923,-159.447638,190.962444,170.204066,90.948300,58.497388,0.422376,0.376462,0.201162,-0.057476,452.114810,-179.269910
2022 08 06 13 00 00.JPG, 808,194.343971,167.230759,96.655139,43.462409,0.424119,0.364949,0.210932,-0.074986,458.229869,-168.264452,195.714696,165.296369,84.516551,50.361491,0.439287,0.371013,0.189700,-0.084259,445.527616,-191.977962
2022 08 06 14 00 00.JPG, 809,196.924567,166.824548,99.463769,37.260759,0.425128,0.360147,0.214726,-0.082749,463.212885,-164.821577,198.817794,164.827083,87.149316,43.687055,0.441039,0.365637,0.193324,-0.093472,450.794193,-189.346245
2022 08 06 15 00 01.JPG, 810,181.892730,155.501269,90.527932,38.581875,0.425061,0.363387,0.211552,-0.078221,427.921931,-156.338135,197.729323,167.294524,86.782261,50.077465,0.437642,0.370279,0.192079,-0.083378,451.806109,-191.459326
2022 08 06 16 00 00.JPG, 811,195.649080,168.784910,102.779474,39.141266,0.418757,0.361259,0.219984,-0.073715,467.213463,-158.875042,194.173486,164.947522,89.876151,45.845406,0.432460,0.367369,0.200171,-0.081382,448.997159,-179.368705
2022 08 06 17 00 00.JPG, 812,191.876969,169.257933,106.607765,40.031133,0.410219,0.361861,0.227920,-0.062633,467.742667,-147.919373,190.648047,165.946784,94.761426,46.484094,0.422389,0.367663,0.209948,-0.069270,451.356257,-167.071978
2022 08 06 18 00 00.JPG, 813,187.238829,167.638744,109.872038,38.166622,0.402881,0.360708,0.236411,-0.055231,464.749611,-135.133497,187.156751,166.336839,101.686760,43.830166,0.411171,0.365431,0.223399,-0.058898,455.180350,-150.120070
2022 08 07 05 00 00.JPG, 814,191.657694,175.776942,117.998259,41.897931,0.394818,0.362103,0.243078,-0.043221,485.432894,-131.438117,192.869198,172.390786,106.751763,45.160610,0.408611,0.365226,0.226163,-0.056065,472.011747,-151.756458
2022 08 07 06 00 00.JPG, 815,184.963357,171.887290,118.398292,40.412931,0.389193,0.361678,0.249129,-0.036643,475.248940,-120.054063,184.399729,168.136014,106.750560,45.121739,0.401492,0.366081,0.232427,-0.046134,459.286303,-139.034622
2022 08 07 07 00 00.JPG, 816,190.322568,169.411441,112.352016,36.148298,0.403152,0.358857,0.237991,-0.058129,472.086026,-135.029977,191.101787,166.923257,102.652251,40.092476,0.414828,0.362343,0.222829,-0.067533,460.677295,-152.720543
2022 08 07 08 00 00.JPG, 817,190.094865,166.226309,107.198354,35.159399,0.410112,0.358618,0.231270,-0.066986,463.519528,-141.924466,192.172898,165.111842,98.808097,39.242688,0.421346,0.362014,0.216640,-0.075741,456.092838,-159.668545
2022 08 07 09 00 01.JPG, 818,194.717955,169.245294,112.525509,31.247124,0.408652,0.355193,0.236156,-0.069987,476.488758,-138.912230,194.487390,166.788902,102.525015,36.565399,0.419333,0.359613,0.221054,-0.076668,463.801307,-156.226263
2022 08 07 10 00 00.JPG, 819,187.581990,165.624853,110.006920,33.660797,0.404958,0.357556,0.237486,-0.062165,463.213763,-133.193003,188.803981,165.086038,104.702711,36.665383,0.411703,0.359984,0.228313,-0.067021,458.592730,-144.484597
2022 08 07 11 00 00.JPG, 820,188.261916,165.144109,108.333935,33.692367,0.407723,0.357656,0.234621,-0.065414,461.739960,-136.738155,191.607206,167.732746,106.940557,36.917730,0.410927,0.359725,0.229348,-0.066440,466.280508,-145.458839
2022 08 07 12 00 01.JPG, 821,188.775484,166.847807,108.787869,36.132262,0.406484,0.359267,0.234249,-0.061660,464.411160,-138.047554,190.388668,168.337119,107.299803,38.985767,0.408537,0.361219,0.230244,-0.061472,466.025591,-144.126182
2022 08 07 13 00 00.JPG, 822,185.931513,163.556012,106.118108,35.062403,0.408097,0.358986,0.232917,-0.064024,455.605633,-137.251309,188.097839,165.740104,105.885528,37.496840,0.409154,0.360521,0.230324,-0.063186,459.723470,-142.066887
2022 08 07 14 00 01.JPG, 823,186.674943,166.228908,107.009881,38.772992,0.405891,0.361435,0.232674,-0.057937,459.913731,-138.884089,187.766708,167.613359,106.409141,41.050869,0.406607,0.362965,0.230428,-0.056709,461.789208,-142.561784
2022 08 07 15 00 00.JPG, 824,182.530293,164.397174,105.382903,40.881151,0.403551,0.363461,0.232988,-0.052268,452.310370,-136.161661,187.252344,168.923057,104.931114,45.662656,0.406093,0.366343,0.227564,-0.051461,461.106516,-146.313173
2022 08 07 16 00 00.JPG, 825,186.485651,165.744270,108.557243,36.445646,0.404711,0.359698,0.235591,-0.058886,460.787164,-135.115434,187.310675,166.860150,107.635745,38.773880,0.405604,0.361320,0.233075,-0.057742,461.806570,-138.899335
2022 08 07 17 00 01.JPG, 826,185.083515,167.305540,112.840144,36.687420,0.397833,0.359620,0.242547,-0.050450,465.229199,-126.708767,187.173965,169.471298,112.043749,39.724882,0.399356,0.361586,0.239058,-0.049637,468.689012,-132.557764
2022 08 07 18 00 00.JPG, 827,184.871350,166.718927,111.824843,36.741661,0.398932,0.359762,0.241306,-0.051629,463.415120,-127.940591,186.877454,168.891086,111.054610,39.850108,0.400317,0.361788,0.237894,-0.050556,466.823149,-133.659320
2022 08 08 06 00 01.JPG, 828,196.098534,172.975024,104.910533,44.940981,0.413724,0.364938,0.221338,-0.062653,473.984092,-159.252493,198.040731,171.811958,93.160330,52.422855,0.427722,0.371074,0.201205,-0.070917,463.013019,-183.532029
2022 08 08 07 00 00.JPG, 829,187.926441,169.997146,115.640936,36.426916,0.396834,0.358974,0.244193,-0.050093,473.564524,-126.641717,188.324549,168.330096,104.828111,43.507532,0.408086,0.364759,0.227155,-0.056061,461.482756,-146.998423
2022 08 08 08 00 00.JPG, 830,195.020561,164.802660,95.812446,38.772313,0.428019,0.361698,0.210283,-0.083980,455.635668,-168.198329,197.740897,164.285938,87.644262,43.186716,0.439746,0.365347,0.194907,-0.092410,449.671097,-186.738309
2022 08 08 09 00 00.JPG, 831,201.260600,172.891515,106.466647,38.055783,0.418753,0.359727,0.221520,-0.075822,480.618762,-161.218820,197.076034,167.440976,93.002485,44.803434,0.430749,0.365976,0.203275,-0.081300,457.519495,-178.512040
2022 08 08 10 00 00.JPG, 832,195.812001,169.781709,102.885752,40.865665,0.417974,0.362410,0.219616,-0.071200,468.479462,-159.822206,195.625593,166.689680,91.979093,45.774673,0.430614,0.366920,0.202466,-0.079864,454.294365,-178.357087
2022 08 08 11 00 01.JPG, 833,200.202105,172.972935,105.046075,40.697690,0.418639,0.361701,0.219660,-0.072966,478.221116,-163.082890,196.715969,167.016765,93.448859,43.868702,0.430280,0.365318,0.204402,-0.081651,457.181593,-176.835016
2022 08 08 12 00 00.JPG, 834,193.415607,168.440076,103.246218,40.218327,0.415856,0.362157,0.221986,-0.069021,465.101902,-155.363246,192.364692,164.302800,93.723207,42.517701,0.427106,0.364801,0.208093,-0.078678,450.390699,-169.221078
2022 08 08 13 00 00.JPG, 835,198.451533,169.687196,96.058264,44.864595,0.427516,0.365550,0.206934,-0.078135,464.196994,-176.022201,197.954574,164.025520,80.876618,49.219849,0.446995,0.370381,0.182625,-0.093732,442.856712,-200.226858
2022 08 08 14 00 01.JPG, 836,193.713027,166.142732,100.008458,38.563980,0.421240,0.361286,0.217474,-0.076615,459.864217,-159.838842,194.554485,161.939810,89.287000,40.038134,0.436435,0.363272,0.200293,-0.091487,445.781295,-177.920294
2022 08 08 15 00 00.JPG, 837,192.053140,167.529105,105.362216,37.642855,0.413067,0.360321,0.226612,-0.068201,464.944460,-148.857813,193.181710,164.613652,95.322419,40.723175,0.426339,0.363291,0.210370,-0.079845,453.117780,-167.150524
2022 08 08 16 00 00.JPG, 838,189.357893,166.526583,107.082967,36.612306,0.409009,0.359694,0.231297,-0.064154,462.967443,-141.718543,189.228457,163.423989,100.817088,36.802434,0.417290,0.360386,0.222324,-0.073173,453.469535,-151.018270
2022 08 08 17 00 00.JPG, 839,196.199385,168.825560,87.258908,54.192828,0.433797,0.373273,0.192930,-0.074992,452.283853,-190.507129,193.063428,164.568521,81.095245,54.978369,0.440053,0.375104,0.184842,-0.079677,438.727195,-195.441459
2022 08 08 18 00 00.JPG, 840,193.711725,166.661458,98.363154,41.248037,0.422272,0.363306,0.214422,-0.075062,458.736337,-163.646874,192.485967,162.224453,91.006179,40.956761,0.431857,0.363963,0.204179,-0.085313,445.716599,-172.698061
2022 08 09 05 00 01.JPG, 841,206.584584,183.710335,120.815447,40.020638,0.404188,0.359434,0.236378,-0.058608,511.110366,-148.664025,209.307288,181.844310,108.719654,45.661676,0.418722,0.363782,0.217495,-0.070211,499.871252,-173.712290
2022 08 09 06 00 00.JPG, 842,209.223016,183.361073,115.970405,41.528725,0.411407,0.360553,0.228039,-0.065876,508.554495,-160.643279,212.574461,182.367926,104.693686,47.467706,0.425459,0.365002,0.209540,-0.076483,499.636073,-185.555016
2022 08 09 07 00 00.JPG, 843,179.941458,162.953271,113.285204,32.679879,0.394453,0.357213,0.248334,-0.049543,456.179933,-116.324321,186.176932,167.925965,120.521061,29.153937,0.392262,0.353808,0.253930,-0.051541,474.623958,-113.060776
2022 08 09 08 00 01.JPG, 844,192.395200,166.602095,105.874772,34.934217,0.413867,0.358383,0.227750,-0.071848,464.872066,-147.247752,195.818455,164.946915,96.466099,37.609277,0.428270,0.360751,0.210979,-0.085572,457.231468,-167.833172
2022 08 09 09 00 00.JPG, 845,195.263853,165.048648,100.173332,34.660111,0.424039,0.358423,0.217538,-0.083858,460.485834,-159.965837,198.364735,163.462168,91.124470,37.435130,0.437938,0.360882,0.201179,-0.096462,452.951373,-179.577963
2022 08 09 10 00 01.JPG, 846,199.105161,167.385746,102.833281,32.833050,0.424238,0.356653,0.219109,-0.086549,469.324188,-160.824346,199.921561,164.785946,91.110970,38.539362,0.438599,0.361517,0.199884,-0.096339,455.818476,-182.485568
2022 08 09 11 00 00.JPG, 847,205.369827,176.811572,114.401667,33.851651,0.413566,0.356056,0.230378,-0.074724,496.583065,-153.378065,193.188483,162.516993,90.277526,41.567977,0.433175,0.364402,0.202424,-0.086227,445.983003,-175.150424
2022 08 09 12 00 00.JPG, 848,188.789679,170.621377,117.779868,34.673208,0.395627,0.357554,0.246819,-0.050550,477.190924,-123.851321,172.199399,152.390234,92.397734,40.183336,0.412961,0.365455,0.221584,-0.061028,416.987366,-139.794166
2022 08 09 13 00 01.JPG, 849,185.144565,169.068926,115.195200,37.798088,0.394421,0.360174,0.245405,-0.045384,469.408690,-123.823092,181.761556,164.416492,104.065995,43.005434,0.403696,0.365172,0.231132,-0.050104,450.244043,-138.046058
2022 08 09 14 00 00.JPG, 850,190.299635,173.037165,119.982445,35.792249,0.393735,0.358018,0.248247,-0.047511,483.319245,-123.371910,187.650189,167.849580,110.813688,37.235283,0.402412,0.359950,0.237638,-0.055698,466.313458,-133.872394
