img,idx_label,RGB.ROI_31.redDN,RGB.ROI_31.greenDN,RGB.ROI_31.blueDN,RGB.ROI_31.2G_RBi,RGB.ROI_31.pctR,RGB.ROI_31.pctG,RGB.ROI_31.pctB,RGB.ROI_31.nNDVI,RGB.ROI_31.totalRGB,RGB.ROI_31.AnyColor,RGB.ROI_32.redDN,RGB.ROI_32.greenDN,RGB.ROI_32.blueDN,RGB.ROI_32.2G_RBi,RGB.ROI_32.pctR,RGB.ROI_32.pctG,RGB.ROI_32.pctB,RGB.ROI_32.nNDVI,RGB.ROI_32.totalRGB,RGB.ROI_32.AnyColor
2022 08 05 07 00 00.JPG,609,155.750628,149.407595,51.548624,91.515938,0.436635,0.418853,0.144513,-0.020786,356.706847,-202.060976,187.356735,173.454991,52.958765,106.594482,0.452804,0.419206,0.127991,-0.038529,413.770492,-254.894196
2022 08 05 08 00 01.JPG,610,155.095901,144.691815,49.104020,85.183709,0.444539,0.414718,0.140743,-0.034705,348.891736,-201.579676,189.044171,171.392039,52.835270,100.904636,0.457433,0.414720,0.127846,-0.048974,413.271480,-254.765669
2022 08 05 09 00 00.JPG,611,156.274252,149.100679,56.825952,85.101154,0.431457,0.411652,0.156891,-0.023491,362.200883,-191.723026,187.600173,173.209044,59.033847,99.784068,0.446834,0.412557,0.140609,-0.039886,419.843064,-242.741522
2022 08 05 10 00 00.JPG,612,157.168045,145.521489,51.483820,82.391113,0.443760,0.410876,0.145363,-0.038477,354.173354,-199.721893,187.937097,168.567200,50.348729,98.848573,0.461929,0.414320,0.123752,-0.054333,406.853025,-255.806840
2022 08 05 11 00 01.JPG,613,158.397538,143.611530,54.355151,74.470372,0.444482,0.402991,0.152527,-0.048959,356.364219,-193.298768,193.391041,170.154401,58.227935,88.689827,0.458519,0.403426,0.138055,-0.063917,421.773377,-247.089572
2022 08 05 12 00 00.JPG,614,154.970771,141.430363,57.936882,69.953074,0.437353,0.399140,0.163507,-0.045683,354.338016,-180.527370,185.679186,165.480734,61.312875,83.969407,0.450161,0.401192,0.148647,-0.057519,412.472795,-228.534170
2022 08 05 13 00 00.JPG,615,150.104041,140.326121,65.963796,64.584405,0.421174,0.393739,0.185087,-0.033667,356.393958,-158.502569,180.345236,164.559722,68.562379,80.211828,0.436178,0.397999,0.165823,-0.045768,413.467337,-207.780199
2022 08 05 14 00 01.JPG,616,147.083950,141.787586,68.880610,67.610612,0.411134,0.396329,0.192537,-0.018335,357.752146,-151.110315,173.657042,161.817267,68.411462,81.566030,0.429966,0.400651,0.169383,-0.035293,403.885771,-198.651385
2022 08 05 15 00 00.JPG,617,156.151321,150.574686,70.525492,74.472559,0.413918,0.399136,0.186946,-0.018181,377.251498,-165.675023,172.895004,161.084137,63.816287,85.456983,0.434633,0.404942,0.160425,-0.035364,397.795429,-206.346567
2022 08 05 16 00 00.JPG,618,159.512688,152.448642,60.627950,84.756647,0.428119,0.409160,0.162721,-0.022644,372.589281,-190.705429,185.046887,171.412179,59.462318,98.315153,0.444908,0.412126,0.142965,-0.038250,415.921384,-237.534430
2022 08 05 17 00 01.JPG,619,157.581703,152.048987,70.856394,75.659876,0.414158,0.399617,0.186225,-0.017869,380.487084,-167.917902,182.714458,170.547452,69.015788,89.364658,0.432688,0.403875,0.163437,-0.034442,422.277698,-215.230333
2022 08 05 18 00 00.JPG,620,154.145812,147.021056,69.906305,69.989996,0.415405,0.396205,0.188390,-0.023657,371.073173,-161.354259,178.315454,165.101976,71.001653,80.886845,0.430278,0.398394,0.171328,-0.038476,414.419083,-201.414125
2022 08 06 05 00 00.JPG,621,116.484386,138.668440,85.351638,75.500855,0.342094,0.407244,0.250662,0.086944,340.504464,-84.449549,161.292148,173.515690,96.113992,89.625240,0.374296,0.402662,0.223043,0.036509,430.921829,-142.579854
2022 08 06 06 00 00.JPG,622,127.647185,131.515520,64.486705,70.897149,0.394400,0.406352,0.199249,0.014926,323.649410,-130.189295,180.557342,173.731403,76.553645,90.351819,0.419080,0.403237,0.177684,-0.019267,430.842391,-201.181455
2022 08 06 07 00 01.JPG,623,140.394661,131.307225,55.360879,66.858911,0.429259,0.401474,0.169267,-0.033446,327.062765,-160.980130,183.788453,167.859491,66.704090,85.226439,0.439315,0.401240,0.159445,-0.045298,418.352034,-218.239765
2022 08 06 08 00 00.JPG,624,146.205643,134.266883,54.771168,67.556955,0.436118,0.400505,0.163377,-0.042567,335.243695,-170.930191,182.915077,165.833223,64.014158,84.737212,0.443149,0.401764,0.155087,-0.048980,412.762458,-220.719984
2022 08 06 09 00 00.JPG,625,131.642031,125.192666,54.833549,63.909753,0.422379,0.401686,0.175936,-0.025111,311.668245,-147.167600,181.722112,167.760919,67.659979,86.139748,0.435635,0.402166,0.162199,-0.039948,417.143011,-214.163072
2022 08 06 10 00 01.JPG,626,143.530935,136.768078,67.243895,62.761326,0.412988,0.393529,0.193484,-0.024127,347.542907,-145.811223,176.947225,164.839981,72.576943,80.155793,0.427033,0.397814,0.175153,-0.035423,414.364149,-196.633318
2022 08 06 11 00 00.JPG,627,147.019533,140.576413,67.606889,66.526404,0.413903,0.395764,0.190333,-0.022403,355.202834,-152.382169,177.510277,165.581033,70.969413,82.682375,0.428706,0.399896,0.171399,-0.034770,414.060722,-201.152483
2022 08 06 12 00 00.JPG,628,151.335294,147.185526,58.753377,84.282381,0.423583,0.411968,0.164449,-0.013901,357.274197,-181.014065,180.364264,170.988784,61.338354,100.274951,0.437044,0.414326,0.148630,-0.026684,412.691402,-228.676342
2022 08 06 13 00 01.JPG,629,155.661705,144.190375,50.966579,81.752467,0.443710,0.411011,0.145279,-0.038257,350.818660,-197.918922,189.036812,171.480756,57.919586,96.005113,0.451769,0.409812,0.138419,-0.048697,418.437154,-244.678396
2022 08 06 14 00 00.JPG,630,161.384156,143.902898,54.561607,71.860033,0.448478,0.399898,0.151624,-0.057262,359.848660,-196.163840,190.238011,167.926808,57.864910,87.750695,0.457270,0.403641,0.139088,-0.062293,416.029730,-242.434999
2022 08 06 15 00 00.JPG,631,164.031258,147.070177,55.054456,75.054639,0.447982,0.401660,0.150358,-0.054519,366.155891,-200.992522,176.812705,156.142761,47.625194,87.847622,0.464587,0.410275,0.125138,-0.062080,380.580660,-237.705078
2022 08 06 16 00 01.JPG,632,155.762993,143.985867,61.535790,70.672951,0.431136,0.398539,0.170325,-0.039290,361.284650,-176.677280,186.878598,169.070414,64.552132,86.710098,0.444419,0.402069,0.153512,-0.050030,420.501144,-226.844748
2022 08 06 17 00 00.JPG,633,147.043042,141.173050,62.503508,72.799551,0.419261,0.402524,0.178215,-0.020367,350.719600,-163.209077,181.792308,167.900394,65.635939,88.372540,0.437707,0.404259,0.158034,-0.039726,415.328641,-218.420823
2022 08 06 18 00 00.JPG,634,151.825636,145.304011,72.493747,66.288639,0.410758,0.393114,0.196129,-0.021949,369.623393,-152.142152,179.252883,165.854804,71.605864,80.850862,0.430159,0.398007,0.171835,-0.038823,416.713551,-201.895958
2022 08 07 05 00 00.JPG,635,154.192116,149.105264,72.968148,71.050265,0.409796,0.396277,0.193927,-0.016772,376.265528,-157.361084,183.194270,172.674340,80.286512,81.867898,0.420021,0.395901,0.184078,-0.029561,436.155122,-195.295586
2022 08 07 06 00 01.JPG,636,144.089745,144.655102,76.259713,68.960746,0.394761,0.396310,0.208928,0.001958,365.004561,-136.225421,175.898510,170.816380,83.651115,82.083135,0.408718,0.396910,0.194372,-0.014658,430.366005,-179.412659
2022 08 07 07 00 00.JPG,637,149.594843,141.291552,69.275266,63.712996,0.415355,0.392300,0.192345,-0.028545,360.161661,-152.335863,182.076282,168.838511,74.164223,81.436518,0.428335,0.397193,0.174472,-0.037724,425.079016,-202.586348
2022 08 07 08 00 00.JPG,638,145.336374,138.208986,67.255051,63.826548,0.414299,0.393982,0.191719,-0.025137,350.800411,-149.035259,178.285469,164.488385,70.145893,80.545408,0.431768,0.398354,0.169878,-0.040251,412.919747,-202.482067
2022 08 07 09 00 01.JPG,639,137.100747,124.871464,58.274346,54.367836,0.428110,0.389923,0.181967,-0.046682,320.246557,-145.423519,183.041704,163.735048,66.005019,78.423373,0.443435,0.396662,0.159903,-0.055675,412.781771,-214.766714
2022 08 07 10 00 00.JPG,640,147.060441,138.131622,69.463965,59.738839,0.414657,0.389481,0.195863,-0.031308,354.656028,-146.264133,179.088437,163.070743,70.873560,76.179488,0.433594,0.394813,0.171593,-0.046814,413.032740,-200.412060
2022 08 07 11 00 00.JPG,641,151.993054,142.106358,74.109459,58.110202,0.412790,0.385940,0.201270,-0.033617,368.208871,-145.880493,181.366646,164.584127,74.273071,73.528538,0.431595,0.391658,0.176746,-0.048511,420.223844,-197.404632
2022 08 07 12 00 01.JPG,642,154.282285,144.345969,68.513533,65.896120,0.420225,0.393161,0.186613,-0.033273,367.141787,-161.601189,183.091437,166.636493,69.847529,80.334020,0.436373,0.397155,0.166472,-0.047051,419.575459,-210.032872
2022 08 07 13 00 00.JPG,643,155.775699,147.334675,71.333033,67.560619,0.416019,0.393476,0.190504,-0.027848,374.443407,-160.444308,180.752362,165.861007,69.184219,81.785434,0.434712,0.398898,0.166389,-0.042962,415.797588,-208.244931
2022 08 07 14 00 00.JPG,644,152.624883,144.664876,71.351408,65.353461,0.414020,0.392427,0.193552,-0.026775,368.641167,-154.586943,180.084777,166.188932,72.542060,79.751027,0.429986,0.396807,0.173208,-0.040130,418.815769,-201.189588
2022 08 07 15 00 01.JPG,645,153.895271,144.242931,66.000733,68.589858,0.422628,0.396121,0.181252,-0.032375,364.138936,-166.136735,177.746925,163.260949,65.061512,83.713461,0.437725,0.402052,0.160223,-0.042480,406.069385,-210.884849
2022 08 07 16 00 00.JPG,646,154.229488,144.946445,68.972680,66.690721,0.418933,0.393717,0.187350,-0.031029,368.148614,-161.230572,181.320081,166.799698,70.788221,81.491093,0.432840,0.398177,0.168983,-0.041711,418.908000,-206.543337
2022 08 07 17 00 00.JPG,647,145.691698,141.672152,71.457476,66.195130,0.406029,0.394826,0.199145,-0.013988,358.821325,-144.448899,177.701394,167.446229,75.696309,81.494754,0.422250,0.397882,0.179868,-0.029712,420.843932,-193.755004
2022 08 07 18 00 01.JPG,648,149.401624,143.830032,70.123707,68.134733,0.411172,0.395838,0.192989,-0.019001,363.355364,-152.984242,179.380147,167.906655,73.936988,82.496175,0.425855,0.398616,0.175529,-0.033038,421.223789,-199.412826
2022 08 08 06 00 00.JPG,649,155.545967,144.507279,59.647975,73.820615,0.432431,0.401743,0.165826,-0.036789,359.701221,-180.757295,190.024362,173.256171,65.825181,90.662800,0.442838,0.403761,0.153401,-0.046158,429.105714,-231.630171
2022 08 08 07 00 00.JPG,650,141.699330,137.679810,66.325504,67.334786,0.409886,0.398258,0.191856,-0.014387,345.704645,-146.728132,179.653551,169.714872,74.775584,85.000610,0.423567,0.400135,0.176298,-0.028448,424.144006,-199.817255
2022 08 08 08 00 00.JPG,651,160.107717,144.326509,50.388760,78.156542,0.451233,0.406756,0.142011,-0.051838,354.822987,-203.656707,189.687389,167.718376,51.209895,94.539468,0.464220,0.410455,0.125325,-0.061468,408.615661,-254.985975
2022 08 08 09 00 00.JPG,652,143.853404,131.173407,49.661505,68.831905,0.443051,0.403998,0.152951,-0.046105,324.688316,-175.703800,190.874685,170.379533,57.482678,92.401704,0.455834,0.406889,0.137276,-0.056733,418.736896,-246.288863
2022 08 08 10 00 00.JPG,653,144.544340,133.342822,55.237418,66.903886,0.433905,0.400279,0.165816,-0.040310,333.124580,-167.412326,185.829591,166.684217,63.561114,83.977729,0.446625,0.400611,0.152764,-0.054311,416.074922,-225.391581
2022 08 08 11 00 01.JPG,654,154.814176,143.209739,58.756762,72.848539,0.433920,0.401394,0.164686,-0.038938,356.780676,-180.510391,191.055600,172.058645,64.184243,88.877447,0.447124,0.402666,0.150209,-0.052317,427.298487,-234.745759
2022 08 08 12 00 00.JPG,655,159.436419,150.418231,65.154115,76.245927,0.425154,0.401106,0.173740,-0.029105,375.008765,-179.546420,184.290280,168.007293,60.671932,91.052374,0.446256,0.406827,0.146916,-0.046219,412.969506,-230.953709
2022 08 08 13 00 00.JPG,656,157.273303,140.578879,52.031498,71.852957,0.449502,0.401787,0.148711,-0.056049,349.883680,-193.789187,190.380267,167.642029,56.115284,88.788507,0.459703,0.404798,0.135499,-0.063511,414.137580,-245.791728
2022 08 08 14 00 01.JPG,657,154.749914,141.768557,57.186026,71.601174,0.437512,0.400811,0.161677,-0.043779,353.704496,-182.146419,180.204091,161.250537,54.845004,87.451978,0.454717,0.406890,0.138393,-0.055508,396.299633,-231.764619
2022 08 08 15 00 00.JPG,658,147.708569,133.478707,55.290926,63.957920,0.438984,0.396693,0.164322,-0.050606,336.478202,-170.605424,179.810579,160.949757,62.186398,79.902538,0.446239,0.399432,0.154329,-0.055349,402.946734,-216.387540
2022 08 08 16 00 00.JPG,659,156.004487,144.586279,66.511359,66.656712,0.424962,0.393858,0.181179,-0.037986,367.102125,-167.568049,182.610407,165.815666,68.767721,80.253203,0.437711,0.397455,0.164834,-0.048202,417.193794,-210.890631
2022 08 08 17 00 01.JPG,660,177.407976,161.727602,63.551233,82.495994,0.440561,0.401621,0.157818,-0.046236,402.686811,-212.033112,187.047759,166.916593,51.704596,95.080831,0.461085,0.411460,0.127455,-0.056873,405.668947,-250.555160
2022 08 08 18 00 00.JPG,661,166.636993,152.763698,68.141247,70.749156,0.429984,0.394186,0.175829,-0.043435,387.541938,-183.118196,187.068329,166.818289,63.757420,82.810829,0.447913,0.399427,0.152660,-0.057222,417.644038,-226.371778
2022 08 09 05 00 01.JPG,662,157.390342,145.563903,63.729817,70.007647,0.429226,0.396974,0.173800,-0.039037,366.684062,-175.494611,189.882055,171.460139,69.726738,83.311485,0.440491,0.397756,0.161753,-0.050982,431.068931,-221.888718
2022 08 09 06 00 00.JPG,663,165.532445,151.200560,61.209725,75.658950,0.437983,0.400062,0.161955,-0.045249,377.942731,-194.313555,200.677536,179.560347,67.661823,90.781335,0.448041,0.400894,0.151065,-0.055537,447.899705,-244.914237
2022 08 09 08 00 01.JPG,664,152.776228,139.272366,58.855649,66.912855,0.435379,0.396896,0.167726,-0.046238,350.904244,-174.337296,187.995501,166.637297,64.207660,81.071432,0.448848,0.397854,0.153299,-0.060226,418.840458,-226.217478
2022 08 09 09 00 00.JPG,665,156.764484,141.171035,53.316042,72.261544,0.446303,0.401909,0.151789,-0.052338,351.251561,-191.303436,190.325066,166.783289,55.676208,87.565304,0.461076,0.404044,0.134880,-0.065923,412.784563,-245.755939
2022 08 09 10 00 00.JPG,666,150.217785,130.543467,49.982611,60.886538,0.454182,0.394697,0.151122,-0.070075,330.743863,-180.796031,192.798216,165.272836,54.760325,82.987130,0.467014,0.400340,0.132646,-0.076871,412.831378,-248.550402
2022 08 09 11 00 00.JPG,667,114.099727,99.362317,41.202276,43.422631,0.448040,0.390170,0.161791,-0.069040,254.664320,-131.057492,186.046567,162.299579,60.623715,77.928876,0.454915,0.396850,0.148235,-0.068171,408.969861,-227.098716
2022 08 09 12 00 00.JPG,668,114.891813,100.881123,43.973348,42.897085,0.442323,0.388383,0.169293,-0.064933,259.746284,-127.826241,171.269162,151.923257,56.429688,76.147664,0.451157,0.400196,0.148647,-0.059859,379.622108,-210.333044
2022 08 09 13 00 01.JPG,669,117.210843,114.203509,59.353446,51.842729,0.403108,0.392765,0.204127,-0.012995,290.767799,-112.707460,158.032016,146.224441,69.625163,64.791704,0.422679,0.391098,0.186222,-0.038808,373.881620,-165.006131
2022 08 09 14 00 00.JPG,670,145.651392,138.021695,64.303788,66.088211,0.418566,0.396640,0.184793,-0.026896,347.976875,-155.065510,175.373990,161.032161,65.478865,81.211467,0.436379,0.400692,0.162929,-0.042632,401.885016,-205.448422
2022 08 09 15 00 00.JPG,671,144.490708,151.084932,98.051085,59.628071,0.367075,0.383828,0.249097,0.022310,393.626725,-99.473469,164.220473,166.505851,95.870466,72.920763,0.384955,0.390312,0.224733,0.006910,426.596790,-138.985391
2022 08 09 16 00 01.JPG,672,171.564329,158.663044,70.476049,75.285709,0.428158,0.395961,0.175881,-0.039068,400.703421,-189.275275,176.941933,157.611438,52.188778,86.092165,0.457519,0.407536,0.134945,-0.057780,386.742150,-230.175815
2022 08 09 17 00 00.JPG,673,150.333759,146.000219,74.143898,67.522780,0.405783,0.394086,0.200130,-0.014624,370.477876,-148.046181,175.685520,164.410767,71.720626,81.415388,0.426611,0.399233,0.174157,-0.033152,411.816912,-196.655035
2022 08 09 18 00 00.JPG,674,156.141272,151.075577,79.098213,66.911669,0.404181,0.391068,0.204751,-0.016489,386.315061,-149.020423,179.173314,166.557350,75.407139,78.534247,0.425451,0.395494,0.179056,-0.036491,421.137802,-194.916387
2022 08 10 05 00 00.JPG,675,148.134203,144.607251,84.317923,56.762374,0.392867,0.383513,0.223620,-0.012048,377.059377,-124.105607,177.622736,166.757451,85.329086,70.563080,0.413356,0.388070,0.198574,-0.031550,429.709273,-173.722015
2022 08 10 06 00 00.JPG,676,137.799613,140.819712,87.904774,55.935036,0.375963,0.384203,0.239834,0.010840,366.524098,-102.809777,174.287561,168.518735,89.294780,73.455128,0.403349,0.389998,0.206653,-0.016828,432.101076,-164.216735
2022 08 10 07 00 01.JPG,677,130.486822,135.012001,80.025042,59.512137,0.377649,0.390746,0.231605,0.017044,345.523865,-105.448739,175.550559,171.910870,88.386397,79.884784,0.402779,0.394429,0.202792,-0.010475,435.847825,-170.688635
2022 08 10 08 00 00.JPG,678,144.682243,139.263237,77.456757,56.387474,0.400336,0.385341,0.214323,-0.019085,361.402237,-129.031965,176.558837,164.290235,78.590129,73.431505,0.420940,0.391690,0.187370,-0.035994,419.439201,-183.668815
2022 08 10 09 00 00.JPG,679,147.427301,141.381120,70.234179,65.100760,0.410612,0.393773,0.195615,-0.020935,359.042601,-148.340064,179.171241,165.621173,73.026136,79.044969,0.428825,0.396395,0.174780,-0.039299,417.818550,-198.740142
2022 08 10 10 00 01.JPG,680,153.538921,146.416500,72.387661,66.906418,0.412359,0.393230,0.194411,-0.023745,372.343082,-155.180100,177.592764,163.583022,69.676893,79.896388,0.432254,0.398155,0.169591,-0.041063,410.852679,-201.822000
2022 08 10 11 00 00.JPG,681,146.661501,137.556403,67.698689,60.752616,0.416751,0.390878,0.192371,-0.032036,351.916593,-148.820526,180.962978,165.614250,71.466053,78.799468,0.432881,0.396165,0.170954,-0.044287,418.043281,-203.645121
2022 08 10 12 00 01.JPG,682,149.665909,140.612102,69.795871,61.762423,0.415653,0.390509,0.193838,-0.031190,360.073882,-150.686270,180.605563,165.648703,71.069436,79.622406,0.432771,0.396931,0.170298,-0.043196,417.323703,-204.115393
2022 08 10 13 00 00.JPG,683,144.802811,139.965818,71.935791,63.193034,0.405946,0.392386,0.201668,-0.016986,356.704419,-140.897047,172.886233,162.062064,71.385549,79.852347,0.425478,0.398840,0.175682,-0.032316,406.333847,-192.177199
2022 08 10 14 00 00.JPG,684,155.012913,148.591562,72.481662,69.688549,0.412174,0.395100,0.192726,-0.021150,376.086137,-158.641152,178.314633,164.937437,69.256898,82.303343,0.432269,0.399840,0.167892,-0.038972,412.508967,-204.738274
2022 08 10 15 00 01.JPG,685,149.301247,143.969686,69.325406,69.312720,0.411756,0.397052,0.191192,-0.018180,362.596340,-154.620120,177.787083,165.449826,68.982305,84.130264,0.431293,0.401364,0.167344,-0.035944,412.219214,-205.272298
2022 08 10 16 00 00.JPG,686,159.195871,152.354483,72.379570,73.133525,0.414648,0.396829,0.188523,-0.021959,383.929925,-166.791214,179.577197,166.086627,67.203619,85.392439,0.434951,0.402276,0.162773,-0.039028,412.867443,-211.256587
2022 08 10 17 00 00.JPG,687,155.446310,157.661746,89.178198,70.698985,0.386407,0.391914,0.221678,0.007076,402.286254,-134.751662,170.783308,169.064831,84.007390,83.338963,0.402928,0.398874,0.198198,-0.005057,423.855528,-171.833359
2022 08 10 18 00 01.JPG,688,162.704479,161.280387,83.669271,76.187023,0.399124,0.395630,0.205246,-0.004396,407.654137,-156.646324,178.059706,171.933055,78.937000,86.869404,0.415126,0.400842,0.184032,-0.017505,428.929760,-192.118761
2022 08 11 07 00 00.JPG,689,105.040010,106.611649,57.000053,51.183235,0.390990,0.396840,0.212171,0.007426,268.651712,-97.651554,196.607415,185.039832,85.893730,87.578519,0.420514,0.395772,0.183714,-0.030310,467.540977,-209.859786
2022 08 11 08 00 00.JPG,690,82.716103,86.151911,45.990724,43.596996,0.384979,0.400970,0.214051,0.020346,214.858738,-76.886566,198.709666,187.243564,80.552489,95.224972,0.425953,0.401375,0.172672,-0.029709,466.505719,-224.848252
2022 08 11 09 00 00.JPG,691,125.011201,116.321313,56.453141,51.178284,0.419803,0.390621,0.189576,-0.036008,297.785655,-128.426232,189.672872,173.435648,72.659330,84.539093,0.435261,0.398000,0.166739,-0.044717,435.767850,-217.789858
2022 08 11 10 00 00.JPG,692,95.071487,104.577291,63.644297,50.438799,0.361086,0.397190,0.241724,0.047613,263.293075,-72.360185,171.891898,169.443270,83.449759,83.544882,0.404656,0.398892,0.196452,-0.007174,424.784926,-174.435649
2022 08 11 11 00 01.JPG,693,117.796900,116.727181,60.386803,55.270660,0.399432,0.395805,0.204763,-0.004561,294.910884,-113.750476,176.855936,167.197108,75.103921,82.434359,0.421932,0.398889,0.179179,-0.028074,419.156964,-193.845202
2022 08 11 12 00 00.JPG,694,108.973478,102.630345,43.723346,52.563865,0.426799,0.401956,0.171244,-0.029976,255.327169,-124.157130,169.583845,154.708461,57.705794,82.127283,0.443939,0.404998,0.151063,-0.045870,381.998100,-208.880719
2022 08 11 13 00 00.JPG,695,106.781398,108.532470,65.825017,44.458524,0.379817,0.386046,0.234137,0.008133,281.138885,-83.663834,147.258622,140.669736,76.287110,57.793741,0.404317,0.386227,0.209456,-0.022884,364.215468,-135.354139
2022 08 11 14 00 01.JPG,696,139.049845,129.152175,52.559893,66.694613,0.433499,0.402642,0.163860,-0.036904,320.761912,-163.082234,158.163320,141.236890,49.026136,75.284323,0.453936,0.405357,0.140707,-0.056534,348.426345,-201.347938
2022 08 11 15 00 00.JPG,697,162.945050,153.426014,66.180458,77.726520,0.425943,0.401060,0.172998,-0.030088,382.551522,-184.010147,172.877414,157.286539,55.434372,86.261292,0.448335,0.407903,0.143762,-0.047222,385.598326,-219.295209
2022 08 11 16 00 00.JPG,698,175.897901,164.269440,68.885744,83.755234,0.430012,0.401585,0.168403,-0.034185,409.053086,-202.395853,182.025773,164.587789,53.172984,93.976821,0.455307,0.411689,0.133003,-0.050310,399.786546,-240.267593
2022 08 11 17 00 01.JPG,699,174.108511,164.908424,73.704788,82.003548,0.421854,0.399563,0.178582,-0.027138,412.721723,-191.607358,186.231848,171.149350,58.988762,97.078091,0.447275,0.411051,0.141674,-0.042203,416.369960,-239.403675
2022 08 11 18 00 00.JPG,700,137.890443,162.054337,110.657708,75.560524,0.335825,0.394675,0.269501,0.080561,410.602488,-78.629364,158.560577,179.593256,109.735360,90.890575,0.354017,0.400977,0.245006,0.062199,447.889192,-118.683112
2022 08 12 07 00 01.JPG,701,94.885550,98.941724,56.705033,46.292864,0.378736,0.394926,0.226338,0.020927,250.532307,-80.417207,200.472737,186.768340,91.162648,81.901295,0.419045,0.390399,0.190556,-0.035390,478.403726,-204.915780
2022 08 12 08 00 00.JPG,702,85.632227,83.620075,43.848547,37.759377,0.401839,0.392397,0.205764,-0.011888,213.100849,-81.555208,201.229878,186.728782,79.632891,92.594795,0.430354,0.399342,0.170304,-0.037378,467.591552,-228.692879
2022 08 12 09 00 00.JPG,703,70.250177,70.218508,34.351979,35.834859,0.401841,0.401660,0.196498,-0.000225,174.820664,-71.764726,190.610074,176.626391,69.151017,93.491690,0.436791,0.404747,0.158462,-0.038078,436.387482,-228.934430
2022 08 12 10 00 01.JPG,704,82.418176,79.522234,38.659708,37.966583,0.410858,0.396422,0.192720,-0.017883,200.600118,-84.620993,185.314460,170.776685,67.331995,88.906915,0.437658,0.403324,0.159018,-0.040826,423.423140,-221.427155
2022 08 12 11 00 00.JPG,705,88.617192,82.028132,36.329564,39.109508,0.428154,0.396319,0.175526,-0.038613,206.974888,-97.986197,176.710680,160.737241,60.183700,84.580103,0.444408,0.404237,0.151355,-0.047336,397.631622,-217.080522
2022 08 12 12 00 00.JPG,706,108.108092,96.840515,41.339030,44.233908,0.438951,0.393201,0.167849,-0.054978,246.287638,-122.270547,170.919956,153.083155,55.991237,79.255116,0.449796,0.402856,0.147348,-0.055051,379.994349,-212.020637
2022 08 12 13 00 01.JPG,707,85.307280,91.496451,61.189478,36.496143,0.358444,0.384450,0.257106,0.035006,237.993209,-54.424775,131.595926,129.311172,75.467387,51.559031,0.391219,0.384426,0.224355,-0.008757,336.374486,-109.972325
2022 08 12 14 00 00.JPG,708,154.446817,144.160111,61.739035,72.134369,0.428607,0.400060,0.171333,-0.034449,360.345963,-175.128858,170.145349,153.351914,54.050306,82.508173,0.450659,0.406179,0.143162,-0.051912,377.547569,-215.396652
2022 08 12 15 00 00.JPG,709,169.825449,155.143602,70.133775,70.327980,0.429826,0.392666,0.177508,-0.045179,395.102826,-184.701500,182.506401,162.166602,59.682674,82.144129,0.451351,0.401049,0.147599,-0.059012,404.355677,-225.307655
2022 08 12 16 00 01.JPG,710,162.069854,152.325706,73.596477,68.985081,0.417714,0.392600,0.189686,-0.030993,387.992038,-167.202606,179.485051,163.657794,64.708667,83.121871,0.440075,0.401268,0.158657,-0.046124,407.851512,-213.725511
2022 08 12 17 00 00.JPG,711,182.169683,168.761351,67.600976,87.752042,0.435259,0.403222,0.161519,-0.038208,418.532010,-215.729082,188.656143,171.249845,51.180415,102.663133,0.458921,0.416579,0.124500,-0.048363,411.086402,-257.545159
2022 08 12 18 00 00.JPG,712,168.656362,157.614820,73.989511,72.583768,0.421366,0.393780,0.184853,-0.033842,400.260694,-178.292159,193.686125,177.757198,64.334946,97.493326,0.444460,0.407907,0.147632,-0.042884,435.778269,-242.773432
2022 08 13 07 00 00.JPG,713,157.438007,142.969147,61.658664,66.841624,0.434833,0.394871,0.170297,-0.048164,362.065818,-177.089827,190.796940,168.572617,63.293237,83.055058,0.451416,0.398835,0.149749,-0.061843,422.662794,-232.783083
2022 08 13 08 00 00.JPG,714,159.017874,141.262975,51.204995,72.303081,0.452416,0.401902,0.145682,-0.059128,351.485843,-197.870859,193.827775,168.176724,52.789303,89.736370,0.467287,0.405447,0.127266,-0.070858,414.793803,-256.425893
2022 08 13 09 00 01.JPG,715,156.805375,137.215474,51.475291,66.150282,0.453856,0.397155,0.148989,-0.066628,345.496140,-191.070267,193.416379,166.266255,52.735595,86.380536,0.468981,0.403150,0.127869,-0.075484,412.418228,-254.211444
2022 08 13 10 00 00.JPG,716,154.251365,134.590529,52.272890,62.656803,0.452198,0.394561,0.153241,-0.068068,341.114784,-184.296113,191.593588,164.269971,57.308075,79.638279,0.463714,0.397583,0.138703,-0.076781,413.171634,-241.247409
2022 08 13 11 00 00.JPG,717,157.057473,139.423074,60.245360,61.543316,0.440275,0.390841,0.168884,-0.059479,356.725907,-175.989828,190.642381,166.549667,64.236277,78.220675,0.452372,0.395203,0.152425,-0.067450,421.428326,-228.719493
2022 08 13 12 00 01.JPG,718,149.827702,133.311662,60.224518,56.571103,0.436353,0.388252,0.175396,-0.058332,343.363882,-162.690327,189.022067,165.528838,65.637126,76.398483,0.449851,0.393940,0.156209,-0.066262,420.188032,-223.276652
2022 08 13 13 00 00.JPG,719,155.329173,144.010658,72.397520,60.294623,0.417847,0.387399,0.194754,-0.037812,371.737351,-154.544793,182.380843,164.245361,70.033049,76.076829,0.437722,0.394196,0.168082,-0.052320,416.659253,-206.560105
