img,idx_label,RGB.ROI_02.redDN,RGB.ROI_02.greenDN,RGB.ROI_02.blueDN,RGB.ROI_02.2G_RBi,RGB.ROI_02.pctR,RGB.ROI_02.pctG,RGB.ROI_02.pctB,RGB.ROI_02.nNDVI,RGB.ROI_02.totalRGB,RGB.ROI_02.AnyColor,RGB.ROI_06.redDN,RGB.ROI_06.greenDN,RGB.ROI_06.blueDN,RGB.ROI_06.2G_RBi,RGB.ROI_06.pctR,RGB.ROI_06.pctG,RGB.ROI_06.pctB,RGB.ROI_06.nNDVI,RGB.ROI_06.totalRGB,RGB.ROI_06.AnyColor,RGB.ROI_09.redDN,RGB.ROI_09.greenDN,RGB.ROI_09.blueDN,RGB.ROI_09.2G_RBi,RGB.ROI_09.pctR,RGB.ROI_09.pctG,RGB.ROI_09.pctB,RGB.ROI_09.nNDVI,RGB.ROI_09.totalRGB,RGB.ROI_09.AnyColor
2022 08 02 14 00 01.JPG, 677,139.475206,153.926622,113.023511,55.354528,0.343175,0.378733,0.278092,0.049255,406.425339,-67.354807,152.654065,181.391135,118.079146,92.049060,0.337637,0.401197,0.261165,0.086027,452.124346,-97.886908,125.559525,139.577192,99.541894,54.052965,0.344302,0.382740,0.272958,0.052870,364.678612,-66.052929
2022 08 02 15 00 00.JPG, 678,153.441358,150.877863,95.877643,52.436725,0.383415,0.377009,0.239576,-0.008424,400.196863,-112.563934,169.661699,179.199801,100.683691,88.054213,0.377407,0.398625,0.223968,0.027341,449.545191,-147.494119,130.260522,127.548372,76.823084,48.013139,0.389265,0.381160,0.229575,-0.010520,334.631978,-104.162726
2022 08 02 16 00 00.JPG, 679,156.027751,148.127669,79.084624,61.142963,0.407128,0.386514,0.206358,-0.025974,383.240045,-145.986172,190.053387,189.768055,88.262606,101.220117,0.406024,0.405414,0.188561,-0.000751,468.084047,-203.296231,113.362539,104.919399,52.724376,43.751884,0.418302,0.387147,0.194550,-0.038680,271.006313,-112.833186
2022 08 02 17 00 01.JPG, 680,142.419735,154.537009,109.031982,57.622301,0.350797,0.380644,0.268559,0.040805,405.988726,-78.892781,165.827299,188.515590,113.228467,97.975415,0.354657,0.403180,0.242163,0.064029,467.571356,-127.885956,125.603486,136.110728,91.456308,55.161662,0.355645,0.385397,0.258958,0.040148,353.170522,-78.801597
2022 08 02 18 00 00.JPG, 681,157.938897,160.188740,108.016118,54.422464,0.370624,0.375903,0.253473,0.007072,426.143755,-102.095400,169.259188,185.179687,107.108976,93.991209,0.366721,0.401214,0.232065,0.044917,461.547850,-140.220923,146.890970,145.401756,91.989518,51.923026,0.382248,0.378372,0.239380,-0.005095,384.282244,-108.313691
2022 08 03 06 00 01.JPG, 682,196.121400,190.649346,94.993059,90.184233,0.407090,0.395732,0.197178,-0.014148,481.763806,-196.784628,160.956303,171.130321,91.162187,90.142152,0.380288,0.404326,0.215387,0.030637,423.248810,-149.762250,141.392345,139.364622,79.542820,57.794079,0.392430,0.386802,0.220768,-0.007222,360.299787,-121.671327
2022 08 03 07 00 00.JPG, 683,127.713744,145.498408,104.637745,58.645328,0.338001,0.385069,0.276929,0.065095,377.849897,-63.936663,187.371651,199.838922,114.296875,98.009318,0.373617,0.398476,0.227907,0.032198,501.507447,-158.616822,161.122305,163.785215,106.087319,60.360805,0.373838,0.380017,0.246145,0.008196,430.994838,-112.732881
2022 08 03 08 00 00.JPG, 684,152.854015,149.547463,77.804569,68.436341,0.402029,0.393333,0.204638,-0.010934,380.206047,-146.792339,172.803126,177.033890,80.431863,100.832791,0.401617,0.411449,0.186934,0.012094,430.268879,-188.973291,167.085835,156.830945,78.331803,68.244252,0.415380,0.389886,0.194735,-0.031659,402.248583,-167.253175
2022 08 03 09 00 01.JPG, 685,144.671758,140.136504,73.173655,62.427595,0.404131,0.391463,0.204406,-0.015924,357.981917,-138.460952,171.565404,173.595714,76.486457,99.139568,0.406893,0.411708,0.181399,0.005882,421.647575,-192.188204,156.824986,146.064955,70.913925,64.390999,0.419538,0.390753,0.189709,-0.035525,373.803866,-161.062090
2022 08 03 10 00 00.JPG, 686,142.347226,135.980860,70.470432,59.144062,0.408107,0.389855,0.202038,-0.022874,348.798518,-137.387221,171.099454,171.334670,74.984935,96.584950,0.409899,0.410462,0.179639,0.000687,417.419059,-192.464253,145.718219,134.598154,64.438263,59.039827,0.422672,0.390417,0.186911,-0.039670,344.754637,-151.439848
2022 08 03 11 00 00.JPG, 687,145.703416,137.390721,71.973816,57.104209,0.410354,0.386942,0.202704,-0.029364,355.067953,-139.146505,173.895879,173.365210,78.663364,94.171177,0.408279,0.407033,0.184689,-0.001528,425.924453,-189.934361,137.350585,125.004271,60.120378,52.537579,0.425926,0.387640,0.186434,-0.047060,322.475235,-142.114101
2022 08 03 12 00 01.JPG, 688,146.128814,138.045767,73.068886,56.893835,0.409045,0.386419,0.204535,-0.028444,357.243467,-138.036810,174.357770,173.931438,81.369769,92.135338,0.405805,0.404813,0.189382,-0.001224,429.658977,-185.549669,126.605183,114.913574,55.834040,47.387924,0.425774,0.386455,0.187770,-0.048409,297.352797,-129.850677
2022 08 03 13 00 00.JPG, 689,145.238196,138.407863,76.394269,55.183262,0.403394,0.384423,0.212183,-0.024080,360.040328,-130.857522,176.600982,176.758356,86.979083,89.936646,0.401057,0.401415,0.197528,0.000445,440.338422,-179.401171,114.482582,106.332425,53.430766,44.751501,0.417445,0.387727,0.194828,-0.036909,274.245773,-113.953474
2022 08 03 14 00 01.JPG, 690,151.386699,144.956616,79.383571,59.142962,0.402917,0.385803,0.211280,-0.021698,375.726886,-137.576172,181.684950,182.480589,88.741086,94.535142,0.401153,0.402910,0.195937,0.002185,452.906625,-186.683366,104.201796,98.592188,48.695632,44.286948,0.414338,0.392033,0.193629,-0.027662,251.489616,-105.402720
2022 08 03 15 00 00.JPG, 691,150.340603,145.537689,77.932863,62.801913,0.402183,0.389335,0.208482,-0.016233,373.811155,-140.012567,181.179859,183.053419,87.193683,97.733296,0.401349,0.405500,0.193151,0.005144,451.426961,-189.845912,89.402325,87.525432,43.781609,41.866930,0.405068,0.396564,0.198368,-0.010608,220.709367,-89.364539
2022 08 03 16 00 00.JPG, 692,140.383266,139.504495,72.767870,65.857854,0.398075,0.395583,0.206343,-0.003140,352.655631,-134.352021,187.045971,190.379848,88.432532,105.281194,0.401508,0.408665,0.189827,0.008833,465.858351,-200.560755,82.472318,84.428556,42.674637,43.710156,0.393521,0.402855,0.203624,0.011721,209.575511,-81.551599
2022 08 03 17 00 01.JPG, 693,108.537957,121.391723,73.124572,61.120918,0.358147,0.400561,0.241292,0.055903,303.054252,-83.680538,207.122287,211.657849,103.746510,112.446901,0.396386,0.405066,0.198548,0.010830,522.526646,-211.287116,104.765089,111.172011,60.199411,57.379522,0.379396,0.402598,0.218006,0.029670,276.136511,-95.538278
2022 08 03 18 00 00.JPG, 694,122.567831,147.405711,107.126145,65.117446,0.325028,0.390893,0.284079,0.092001,377.099687,-55.721252,204.812362,216.350214,122.664547,105.223519,0.376613,0.397829,0.225558,0.027395,543.827122,-175.833481,110.241225,131.059386,92.934612,58.942935,0.329831,0.392117,0.278052,0.086275,334.235223,-55.431387
2022 08 04 06 00 00.JPG, 695,186.108083,184.722810,99.042241,84.295297,0.396082,0.393133,0.210785,-0.003736,469.873134,-172.746410,156.091004,169.573757,92.847679,90.208832,0.372966,0.405182,0.221852,0.041401,418.512440,-139.969403,131.090064,134.326970,83.920966,53.642910,0.375253,0.384519,0.240229,0.012196,349.338000,-97.575102
2022 08 04 07 00 01.JPG, 696,126.034657,144.206053,104.983338,57.394112,0.335892,0.384320,0.279788,0.067242,375.224049,-60.274035,187.065032,200.057572,113.861755,99.188357,0.373395,0.399329,0.227276,0.033562,500.984358,-159.399094,158.263080,161.641511,105.865137,59.154805,0.371711,0.379645,0.248644,0.010561,425.769727,-108.174317
2022 08 04 08 00 00.JPG, 697,162.458273,154.674249,76.060377,70.829849,0.413177,0.393380,0.193443,-0.024545,393.192898,-165.011769,178.185883,178.730996,76.611175,102.664934,0.411014,0.412271,0.176716,0.001527,433.528053,-203.694529,172.514728,158.280209,77.205624,66.840066,0.422830,0.387941,0.189229,-0.043031,408.000562,-176.383688
2022 08 04 09 00 00.JPG, 698,148.702842,143.479376,72.979371,65.276539,0.407225,0.392920,0.199855,-0.017877,365.161589,-146.223475,173.111295,174.429310,74.584641,101.162685,0.410095,0.413217,0.176688,0.003792,422.125245,-198.371324,158.349649,146.191591,70.733890,63.299644,0.421956,0.389558,0.188485,-0.039923,375.275131,-163.073459
2022 08 04 10 00 01.JPG, 699,146.253806,139.145006,71.417025,60.619182,0.409886,0.389963,0.200151,-0.024908,356.815837,-142.564763,175.492866,174.907396,75.711815,98.610111,0.411847,0.410473,0.177681,-0.001671,426.112076,-198.976632,148.818326,136.089425,65.221470,58.139054,0.425038,0.388683,0.186278,-0.044677,350.129221,-154.464811
2022 08 04 11 00 00.JPG, 700,138.927811,136.064307,75.172896,58.027907,0.396750,0.388572,0.214678,-0.010413,350.165014,-124.646325,165.801015,170.262774,81.693075,93.031459,0.396884,0.407564,0.195552,0.013277,417.756864,-172.677641,128.626577,122.030599,62.797021,52.637601,0.410352,0.389309,0.200339,-0.026315,313.454197,-125.063135
2022 08 04 12 00 01.JPG, 701,140.712529,133.537431,69.679669,56.682663,0.409132,0.388270,0.202599,-0.026163,343.929629,-134.890620,175.279561,174.800394,82.598215,91.723011,0.405104,0.403996,0.190900,-0.001369,432.678170,-184.883525,118.589636,107.492903,53.176750,43.219420,0.424658,0.384921,0.190421,-0.049083,279.259288,-119.729039
2022 08 04 13 00 00.JPG, 702,146.790421,143.495092,84.385903,55.813859,0.391784,0.382989,0.225226,-0.011352,374.671416,-121.513706,171.223635,177.493003,93.675551,90.086820,0.387040,0.401212,0.211748,0.017978,442.392189,-161.365535,116.556838,110.620144,61.259910,43.423539,0.404098,0.383516,0.212386,-0.026132,288.436892,-104.657161
2022 08 04 14 00 00.JPG, 703,159.994739,151.205112,81.678327,60.737158,0.407238,0.384865,0.207897,-0.028244,392.878178,-147.843196,186.627054,185.566613,89.146093,95.360079,0.404533,0.402234,0.193233,-0.002849,461.339760,-193.901481,119.558500,107.942947,53.114128,43.213266,0.426058,0.384665,0.189277,-0.051057,280.615574,-121.273191
2022 08 04 15 00 01.JPG, 704,140.317522,150.585947,105.178668,55.675704,0.354264,0.380189,0.265548,0.035298,396.082137,-80.546132,160.752227,181.094381,111.264492,90.172042,0.354774,0.399669,0.245557,0.059507,453.111100,-119.317623,103.398555,114.951221,80.030681,46.473206,0.346533,0.385251,0.268217,0.052909,298.380457,-58.288413
2022 08 04 16 00 00.JPG, 705,125.282529,151.678597,119.234987,58.839678,0.316213,0.382837,0.300949,0.095306,396.196112,-38.491152,149.279700,187.292920,128.018894,97.287245,0.321314,0.403135,0.275552,0.112942,464.591514,-80.534830,99.941871,125.201196,97.534468,52.926054,0.309727,0.388007,0.302266,0.112192,322.677535,-30.074132
2022 08 04 17 00 00.JPG, 706,142.814842,157.134948,113.548046,57.907008,0.345382,0.380014,0.274604,0.047742,413.497837,-72.853698,164.499294,188.875108,115.900767,97.350156,0.350539,0.402483,0.246978,0.068980,469.275169,-121.572869,130.832367,141.148336,98.061704,53.402601,0.353560,0.381438,0.265001,0.037929,370.042408,-75.857294
2022 08 04 18 00 01.JPG, 707,131.710763,145.718437,101.541428,58.184684,0.347549,0.384511,0.267940,0.050491,378.970628,-74.346345,205.102928,212.600362,112.458960,107.638837,0.386868,0.401010,0.212122,0.017949,530.162250,-192.785370,116.249682,125.220063,85.637034,48.553411,0.355388,0.382811,0.261801,0.037149,327.106780,-70.195677
2022 08 05 05 00 01.JPG, 708,192.451307,183.646013,102.557275,72.283444,0.402067,0.383671,0.214262,-0.023412,478.654596,-170.982769,196.640576,205.713429,103.907781,110.878500,0.388417,0.406338,0.205245,0.022549,506.261786,-194.538442,183.878831,170.622280,85.867268,71.498462,0.417557,0.387454,0.194990,-0.037395,440.368379,-182.766577
2022 08 05 06 00 00.JPG, 709,177.277300,167.092618,84.969932,71.938004,0.412907,0.389185,0.197908,-0.029575,429.339850,-174.430055,182.051231,189.313414,83.235241,113.340356,0.400465,0.416440,0.183096,0.019555,454.599887,-204.894163,167.345761,152.493362,64.092032,73.548932,0.435874,0.397189,0.166936,-0.046437,383.931155,-191.655059
2022 08 05 07 00 01.JPG, 710,173.808295,164.127554,83.099307,71.347506,0.412812,0.389819,0.197369,-0.028647,421.035156,-171.737234,179.808588,186.676738,81.759999,111.784888,0.401139,0.416461,0.182400,0.018741,448.245324,-202.965328,164.506051,150.555338,64.089693,72.514932,0.433880,0.397085,0.169035,-0.044279,379.151083,-186.882003
2022 08 05 08 00 00.JPG, 711,174.770402,163.678087,81.434616,71.151155,0.416236,0.389818,0.193946,-0.032774,419.883105,-175.579257,180.841687,185.739182,82.474638,108.162039,0.402716,0.413622,0.183662,0.013360,449.055508,-201.631593,164.603736,148.845290,62.104516,70.982328,0.438296,0.396336,0.165368,-0.050274,375.553542,-189.239995
2022 08 05 09 00 00.JPG, 712,173.014034,164.806301,84.728234,71.870334,0.409454,0.390029,0.200517,-0.024296,422.548569,-168.363866,179.011913,187.058643,84.450304,110.655069,0.397344,0.415205,0.187450,0.021981,450.520860,-197.169948,162.745413,149.882554,63.107777,73.911919,0.433138,0.398904,0.167958,-0.041144,375.735744,-186.412413
2022 08 05 10 00 01.JPG, 713,174.755606,159.834783,81.216480,63.697482,0.420281,0.384397,0.195323,-0.044594,415.806869,-172.157430,182.483766,183.281382,81.454872,102.624125,0.408040,0.409824,0.182136,0.002181,447.220020,-202.855404,161.925311,142.873564,58.042709,65.779108,0.446270,0.393763,0.159967,-0.062506,362.841584,-188.713456
2022 08 05 11 00 00.JPG, 714,177.164434,159.961578,81.782238,60.976484,0.422919,0.381853,0.195227,-0.051028,418.908250,-173.561537,184.099265,181.494883,81.776576,97.113926,0.411514,0.405692,0.182794,-0.007124,447.370724,-202.040996,167.518019,146.627801,64.990210,60.747373,0.441841,0.386742,0.171417,-0.066498,379.136029,-184.165400
2022 08 05 12 00 00.JPG, 715,173.848512,158.985619,89.202599,54.920127,0.411927,0.376710,0.211362,-0.044656,422.036730,-154.428932,180.584151,180.466185,88.797746,91.550473,0.401434,0.401171,0.197395,-0.000327,449.848082,-183.454844,161.712919,143.341579,70.238064,54.732175,0.430898,0.381946,0.187155,-0.060223,375.292561,-164.578370
2022 08 05 13 00 01.JPG, 716,171.202896,157.891346,95.112494,49.467301,0.403584,0.372204,0.224213,-0.040449,424.206736,-138.869254,179.698699,180.012325,96.287933,84.038019,0.394077,0.394765,0.211158,0.000872,455.998957,-167.135159,157.895551,140.757980,76.957469,46.662939,0.420370,0.374744,0.204886,-0.057383,375.610999,-144.738593
2022 08 05 14 00 00.JPG, 717,164.956338,152.305837,86.176546,53.478791,0.408876,0.377519,0.213605,-0.039874,403.438720,-144.909083,182.137660,180.805858,91.921613,87.552443,0.400421,0.397493,0.202085,-0.003669,454.865131,-179.100293,138.487269,122.999322,64.926456,42.584919,0.424270,0.376821,0.198909,-0.059230,326.413047,-131.633678
2022 08 05 15 00 01.JPG, 718,164.082849,154.331291,89.482074,55.097659,0.402266,0.378359,0.219375,-0.030625,407.896214,-139.449993,176.289148,178.783155,92.088317,89.188844,0.394241,0.399819,0.205940,0.007024,447.160620,-170.895668,138.062393,124.788351,67.024165,44.490144,0.418530,0.378290,0.203181,-0.050500,329.874909,-128.802414
2022 08 05 16 00 00.JPG, 719,174.303194,161.791048,87.794063,61.484838,0.411201,0.381683,0.207116,-0.037228,423.888305,-160.506116,181.204489,182.587095,83.474043,100.495657,0.405138,0.408230,0.186632,0.003801,447.265627,-196.843498,165.510500,147.490356,69.415049,60.055165,0.432802,0.385680,0.181517,-0.057572,382.415905,-174.170758
2022 08 05 17 00 00.JPG, 720,169.481714,160.915608,90.937043,61.412459,0.402250,0.381919,0.215831,-0.025927,421.334365,-148.523235,177.149387,182.107206,89.893498,97.171528,0.394410,0.405448,0.200141,0.013800,449.150091,-179.469598,158.514409,144.853147,72.092176,59.099709,0.422188,0.385802,0.192010,-0.045032,375.459731,-159.183204
2022 08 05 18 00 01.JPG, 721,166.008185,158.201587,94.469851,55.925139,0.396504,0.377858,0.225638,-0.024079,418.679623,-135.270070,172.334895,177.590964,93.212609,89.634424,0.388896,0.400757,0.210346,0.015021,443.138467,-163.500641,154.006253,139.662335,74.908981,50.409437,0.417839,0.378923,0.203238,-0.048844,368.577569,-143.850626
2022 08 06 05 00 00.JPG, 722,155.691519,167.207535,115.652557,63.070993,0.355013,0.381272,0.263715,0.035664,438.551611,-91.593939,155.436731,186.202495,119.771952,97.196306,0.336872,0.403550,0.259577,0.090053,461.411178,-102.095321,150.150766,151.111659,92.204924,59.867627,0.381609,0.384051,0.234339,0.003190,393.467349,-116.852577
2022 08 06 06 00 00.JPG, 723,172.777260,167.841440,99.180355,63.725265,0.392855,0.381632,0.225513,-0.014491,439.799055,-142.257990,170.749839,181.811516,97.595633,95.277559,0.379312,0.403885,0.216804,0.031375,450.156988,-157.370089,166.216032,153.337748,83.148711,57.310753,0.412751,0.380772,0.206477,-0.040301,402.702491,-153.256357
2022 08 06 07 00 01.JPG, 724,174.693500,163.391651,92.882186,59.207616,0.405352,0.379128,0.215520,-0.033429,430.967338,-152.320779,174.683701,178.498204,90.349706,91.963002,0.393847,0.402448,0.203705,0.010800,443.531612,-172.482492,168.964228,151.760966,79.929453,54.628252,0.421720,0.378782,0.199497,-0.053639,400.654647,-160.866289
2022 08 06 08 00 00.JPG, 725,174.766485,160.836324,88.895301,58.010862,0.411701,0.378886,0.209413,-0.041508,424.498110,-157.812208,177.042008,177.577867,87.978047,90.135678,0.400006,0.401217,0.198776,0.001511,442.597922,-178.663781,166.154723,146.747266,72.746329,54.593480,0.430845,0.380521,0.188634,-0.062024,385.648318,-167.409330
2022 08 06 09 00 00.JPG, 726,171.894474,159.701806,89.666532,57.842606,0.408046,0.379103,0.212852,-0.036770,421.262812,-152.263216,174.405786,175.442644,87.678884,88.800617,0.398617,0.400987,0.200396,0.002964,437.527314,-174.490662,165.068022,147.567544,76.125389,53.941678,0.424600,0.379584,0.195815,-0.055977,388.760956,-160.384789
2022 08 06 10 00 01.JPG, 727,166.591409,159.168447,96.479621,55.265864,0.394542,0.376962,0.228495,-0.022787,422.239477,-132.800613,171.337930,176.212261,94.981446,86.105146,0.387177,0.398191,0.214632,0.014025,442.531636,-157.587299,158.464140,146.510643,83.404736,51.152410,0.408014,0.377236,0.214751,-0.039195,388.379519,-138.165311
2022 08 06 11 00 00.JPG, 728,164.799894,156.678985,92.026875,56.531202,0.398543,0.378904,0.222553,-0.025261,413.505754,-137.425130,170.661894,173.927374,90.874896,86.317958,0.391908,0.399407,0.208685,0.009476,435.464164,-162.839476,158.257076,145.011564,80.357593,51.408459,0.412529,0.378002,0.209468,-0.043676,383.626232,-142.553453
2022 08 06 12 00 00.JPG, 729,171.093714,163.675460,87.163485,69.093721,0.405500,0.387918,0.206582,-0.022159,421.932658,-160.442204,179.372920,186.514630,86.386400,107.269941,0.396602,0.412393,0.191005,0.019519,452.273950,-193.114750,161.124779,148.341970,69.527556,66.031606,0.425138,0.391409,0.183453,-0.041306,378.994305,-170.411637
2022 08 06 13 00 00.JPG, 730,181.102510,165.108659,84.274237,64.840571,0.420694,0.383541,0.195766,-0.046197,430.485407,-177.662695,182.804673,180.891539,78.459704,100.518703,0.413439,0.409113,0.177448,-0.005260,442.155916,-206.776805,172.331840,151.009871,66.797656,62.890247,0.441719,0.387066,0.171215,-0.065943,390.139366,-189.746399
2022 08 06 14 00 00.JPG, 731,177.077015,159.240938,80.244692,61.160169,0.425091,0.382274,0.192635,-0.053033,416.562645,-175.828569,186.179978,182.427426,82.485857,96.189017,0.412731,0.404412,0.182858,-0.010180,451.093260,-203.635691,161.833336,140.731666,62.568337,57.061658,0.443217,0.385425,0.171358,-0.069743,365.133339,-177.428327
2022 08 06 15 00 01.JPG, 732,169.761456,151.847792,73.092258,60.841870,0.430101,0.384716,0.185184,-0.055700,394.701506,-175.424732,195.821655,189.064073,86.169673,96.136818,0.415708,0.401363,0.182929,-0.017557,471.055400,-212.546381,120.982695,103.916141,45.174187,41.675401,0.447963,0.384771,0.167267,-0.075885,270.073024,-134.550463
2022 08 06 16 00 00.JPG, 733,173.913210,159.978451,84.415678,61.628015,0.415755,0.382442,0.201803,-0.041734,418.307339,-165.060306,181.909061,182.715811,85.368970,98.153592,0.404248,0.406041,0.189711,0.002213,449.993842,-193.886933,163.474679,144.841945,67.611333,58.597878,0.434856,0.385292,0.179852,-0.060434,375.927957,-173.093959
2022 08 06 17 00 00.JPG, 734,174.315564,162.029344,88.879239,60.863886,0.409938,0.381045,0.209017,-0.036529,425.224147,-158.586431,176.971086,179.068654,86.834620,94.331603,0.399597,0.404333,0.196071,0.005891,442.874360,-182.370501,164.648457,146.260568,70.345096,57.527583,0.431860,0.383630,0.184510,-0.059142,381.254121,-170.218832
